cents,tonicity,normalized,smooth
1058.0,0.5140327929752302,0.5013012440719363,0.5017519505157851
1058.5,0.5140063874769543,0.5012398308455409,0.5017698848179805
1059.0,0.5139799835892286,0.5011789169969149,0.5017903586283343
1059.5,0.5139609851324313,0.5011358083163098,0.5018133470105961
1060.0,0.5139419872661616,0.5010932018841725,0.501839800952546
1060.5,0.5139434316290107,0.5010988736571288,0.5018697043875487
1061.0,0.5139448762441493,0.5011050521698992,0.5019039207861027
1061.5,0.5139609438288099,0.5011459142291937,0.5019423361450801
1062.0,0.5139770188762576,0.5011873051888295,0.5019854746189814
1062.5,0.514022427452222,0.5012977644647915,0.5020329227647133
1063.0,0.5140678575927392,0.5014087909343202,0.5020850669425094
1063.5,0.5141217579389661,0.5015401322503665,0.5021415490382295
1064.0,0.5141756846613209,0.5016720573689376,0.5022026214502471
1064.5,0.5142353274936804,0.5018178662271489,0.502267960896954
1065.0,0.5142949990860501,0.5019642698506961,0.5023376622851382
1065.5,0.5143578277835066,0.5021185820732648,0.502411458602841
1066.0,0.514420685283791,0.5022734945803504,0.5024892926263392
1066.5,0.514484090483742,0.50243022278449,0.50257098650057
1067.0,0.5145475224797806,0.5025875520300217,0.502656342058662
1067.5,0.5146091072344573,0.5027411053142777,0.5027452974392764
1068.0,0.5146707153748036,0.5028952571440205,0.502837523348107
1068.5,0.5147282854684246,0.5030405184590103,0.5029330566174796
1069.0,0.5147858748508461,0.5031863742470571,0.5030314525386785
1069.5,0.5148376233479746,0.5033191316960205,0.5031323201807225
1070.0,0.5148893870833595,0.5034524796816867,0.5032351877026396
1070.5,0.5149373620788962,0.5035775308575573,0.5033396973369043
1071.0,0.5149853484146117,0.5037031690179724,0.5034448841435432
1071.5,0.5150289303812849,0.503819077178571,0.5035510310278185
1072.0,0.5150725176240375,0.5039355637373661,0.5036574686822818
1072.5,0.5151058592642217,0.5040286745877093,0.5037632383091825
1073.0,0.5151392037036203,0.5041223636614715,0.503867098300065
1073.5,0.5151653797917874,0.5041998743730879,0.5039692657701826
1074.0,0.5151915574716694,0.5042779661279786,0.5040693902756416
1074.5,0.5152128446353205,0.5043452086118227,0.5041672531147002
1075.0,0.5152341324768318,0.5044130356731711,0.5042626288416303
1075.5,0.5152529971854635,0.5044757855684232,0.5043560892458399
1076.0,0.5152718619844827,0.5045391243663534,0.5044475588974431
1076.5,0.5152911930250446,0.5046041443494438,0.5045372222450335
1077.0,0.5153105238072798,0.504669758146605,0.5046251280138684
1077.5,0.51533343864209,0.504744345378319,0.5047114479710889
1078.0,0.5153563531343172,0.5048195319818392,0.504796338233688
1078.5,0.5153850871837498,0.5049089222953437,0.5048799793763622
1079.0,0.5154138193862395,0.5049989142478719,0.5049626201907317
1079.5,0.5154372661301455,0.5050771626284793,0.5050444656575382
1080.0,0.5154607083307601,0.5051560121579846,0.5051258368151124
1080.5,0.515479488822253,0.5052245816806027,0.5052066157887969
1081.0,0.5154982632509134,0.5052937546407281,0.5052870254283313
1081.5,0.5155271485772173,0.5053871779043427,0.5053671454818052
1082.0,0.5155560191448578,0.5054811901511846,0.5054472166178162
1082.5,0.5155630189356469,0.5055247155182212,0.5055268499681159
1083.0,0.5155700153851233,0.5055688624484856,0.5056064808522058
1083.5,0.5155833916319509,0.5056285516740182,0.5056857221924529
1084.0,0.5155967619705095,0.5056888623892712,0.505764848834287
1084.5,0.5156047701127416,0.5057372796056389,0.5058434807223944
1085.0,0.5156127751487997,0.5057863308147134,0.5059217717177933
1085.5,0.5156345303503116,0.5058681612141517,0.5059993513120453
1086.0,0.5156562753274617,0.5059506149537579,0.5060762524860546
1086.5,0.5156811310366888,0.5060409888957748,0.5061521991854014
1087.0,0.5157059728988534,0.5061319837234004,0.5062270992877234
1087.5,0.515733186535285,0.5062291777916452,0.5063006850902103
1088.0,0.5157603823021644,0.5063269893854927,0.5063727390175538
1088.5,0.5157899382059661,0.506430979078049,0.5064429324752254
1089.0,0.5158194715479192,0.5065355813997642,0.5065109618711727
1089.5,0.515851894449456,0.506647605196503,0.5065768526175071
1090.0,0.5158842890521474,0.5067602343134302,0.5066407540035174
1090.5,0.5159116839275385,0.5068618532882964,0.5067026430626307
1091.0,0.5159390529925523,0.5069640895268405,0.5067626453525892
1091.5,0.5159666588297758,0.5070675597749168,0.5068210605900836
1092.0,0.5159942352335196,0.5071716449761746,0.5068774619326533
1092.5,0.5160107225048775,0.5072505010491476,0.5069317395239384
1093.0,0.5160271902572804,0.5073300014322201,0.5069847312945195
1093.5,0.5160336906139151,0.5073869004525685,0.5070362720506136
1094.0,0.5160401824023212,0.507444475590836,0.5070860709268619
1094.5,0.5160377550188742,0.507481905357669,0.5071339814428742
1095.0,0.5160353311932434,0.5075200458263277,0.5071801887834814
1095.5,0.5160249198583658,0.5075402245334903,0.5072250244505475
1096.0,0.5160145254216195,0.5075611513935632,0.5072679558847849
1096.5,0.5159989630934485,0.5075707123945346,0.5073077109111501
1097.0,0.5159834288562009,0.5075810540100273,0.5073441506172355
1097.5,0.5159631059111995,0.5075809222592208,0.5073768286636466
1098.0,0.5159428240766882,0.5075816078833035,0.5074056360747995
1098.5,0.5159162114421203,0.5075682225277438,0.5074301692383864
1099.0,0.5158896582396171,0.5075557037280798,0.5074503219115778
1099.5,0.5158653422109254,0.5075491441879495,0.507465737514624
1100.0,0.5158410825987079,0.5075434505480991,0.5074762941585281
1100.5,0.5158178203852047,0.5075408251468253,0.5074816960286431
1101.0,0.5157946135664336,0.5075390696796107,0.5074821352664524
1101.5,0.5157802651281556,0.5075587604671025,0.5074780978969062
1102.0,0.5157659531287089,0.5075792833389539,0.5074696031528835
1102.5,0.5157491927324528,0.5075948343240615,0.5074557402974318
1103.0,0.5157324782050401,0.5076112459131606,0.507436940605995
1103.5,0.5157128687681656,0.5076216485850652,0.507413335149746
1104.0,0.5156933173184928,0.5076329466932468,0.5073853137749834
1104.5,0.5156708085767492,0.507638096618289,0.5073530117424077
1105.0,0.5156483718269164,0.5076441812502989,0.5073167836411066
1105.5,0.5156347739208911,0.5076716925226377,0.5072767871280933
1106.0,0.5156212235333676,0.5077000878769454,0.5072333497518521
1106.5,0.5155756036564139,0.5076543112616515,0.5071865403438777
1107.0,0.5155301472038877,0.5076096962081496,0.5071365843843877
1107.5,0.5154739903795987,0.5075408566935026,0.5070831765396248
1108.0,0.5154180452548865,0.5074732981934141,0.5070265228895292
1108.5,0.5153524943051521,0.5073840798986299,0.5069663615499842
1109.0,0.5152872041109459,0.5072962639260785,0.5069029565644827
1109.5,0.5152134487267072,0.507189460566404,0.5068360874587841
1110.0,0.5151400033441342,0.5070841813113,0.5067656844009127
1110.5,0.5150594795875494,0.5069631624465019,0.506691580271866
1111.0,0.5149793135172922,0.5068437858495976,0.5066137694733389
1111.5,0.5149114945520632,0.5067540748737096,0.5065330813766276
1112.0,0.5148439963377646,0.5066659265972587,0.5064492641776117
1112.5,0.5147534983734599,0.5065248430167079,0.5063612831392289
1113.0,0.5146634254788779,0.5063855727169057,0.5062693059422984
1113.5,0.5145772539988875,0.5062562435240044,0.5061736043155516
1114.0,0.5144914933738215,0.5061287012035688,0.5060743826117374
1114.5,0.5144096168305792,0.5060110663101094,0.5059719121948723
1115.0,0.5143281373678567,0.5058951929405451,0.5058664157804836
1115.5,0.514250896493445,0.505790062358889,0.5057581646157572
1116.0,0.514174036878705,0.5056866632004406,0.5056469384198569
1116.5,0.5140989546857538,0.5055882618269513,0.505533032176888
1117.0,0.5140242485743415,0.5054915866792427,0.5054178413336818
1117.5,0.513941816285359,0.5053777057618651,0.5053015897624891
1118.0,0.5138597945999368,0.5052656386851123,0.5051847948052327
1118.5,0.5137712554019687,0.5051391975105718,0.5050676583207174
1119.0,0.5136831525922556,0.5050146374025718,0.5049506449819902
1119.5,0.5135897089093321,0.5048784600534859,0.504833934430028
1120.0,0.5134967204287487,0.5047442147369104,0.5047179372218334
1120.5,0.5133993544087738,0.5046006105591472,0.5046028096114078
1121.0,0.5133024562716475,0.5044589750761727,0.5044888989681692
1121.5,0.5132253433851603,0.5043644576448907,0.5043763425041374
1122.0,0.5131486010979456,0.5042716886090018,0.504264728037342
1122.5,0.5130439420400777,0.5041145622515885,0.5041542132552064
1123.0,0.5129397467065101,0.5039594090173097,0.5040457814905731
1123.5,0.5128408552625657,0.5038175442151143,0.5039395347057654
1124.0,0.5127423759149186,0.5036775389984123,0.5038353713635499
1124.5,0.5126487200952434,0.5035497067157759,0.5037333924251322
1125.0,0.5125554312980231,0.5034236358295301,0.5036335052101062
1125.5,0.5124665690993431,0.5033088173964766,0.5035358113669772
1126.0,0.5123780342892381,0.5031956749153639,0.5034402107794574
1126.5,0.512293566054128,0.5030929506889739,0.5033468018970207
1127.0,0.5122093902587967,0.5029918279505913,0.5032555846378607
1127.5,0.5121288495006372,0.5029001221665886,0.5031666498964831
1128.0,0.5120485706143934,0.5028099536764136,0.503080363032008
1128.5,0.5119716274903244,0.5027285099776179,0.5029967840114247
1129.0,0.5118949191012091,0.5026485474280027,0.5029162086418327
1129.5,0.511821238902892,0.5025765981489779,0.5028386670329086
1130.0,0.511747769364557,0.5025060810619174,0.502764388150341
1130.5,0.511676982964142,0.5024427781595759,0.5026933745514349
1131.0,0.5116063859622939,0.5023808650988623,0.502625798477053
1131.5,0.5115382107962606,0.5023255628989735,0.5025616394455829
1132.0,0.5114702059946112,0.5022716134270443,0.502500117844553
1132.5,0.511404328497745,0.5022235938655994,0.5024412417544842
1133.0,0.5113386043948914,0.50217689477325,0.5023861070976965
1133.5,0.5112748004906211,0.5021356489896334,0.5023346483911503
1134.0,0.5112111346194905,0.5020956952093507,0.5022866117137426
1134.5,0.5111491043689607,0.5020605371115527,0.5022419246499128
1135.0,0.511087198329769,0.5020266461798999,0.5022003545251235
1135.5,0.5110267360410415,0.5019971099999055,0.5021618320488769
1136.0,0.510966385300319,0.5019688188880085,0.5021261424552382
1136.5,0.5109072201612381,0.5019442867314923,0.5020932142385207
1137.0,0.5108481550323465,0.5019209802072164,0.5020628488668628
1137.5,0.5107900967236508,0.5019010223601227,0.502034969811368
1138.0,0.5107321276738666,0.501882272579447,0.5020093971944984
1138.5,0.5106749686509103,0.5018664191347041,0.501986053029243
1139.0,0.5106178888308126,0.5018517578472481,0.5019647706561988
1139.5,0.5105614096406672,0.5018395111312708,0.5019454694891354
1140.0,0.5105050001605552,0.5018284420117167,0.5019279962670571
1140.5,0.5104489920792461,0.5018193294890871,0.5019122614350604
1141.0,0.5103930446232126,0.5018113809877208,0.5018981260735875
1141.5,0.51033736434062,0.5018050830631584,0.5018855017518543
1142.0,0.5102817357964234,0.5017999360792377,0.5018742605811857
1142.5,0.5102261977569299,0.5017960344914352,0.5018643060503122
1143.0,0.5101707027138901,0.5017932711345269,0.5018555221831684
1143.5,0.510115187012955,0.5017915011169517,0.5018478073620614
1144.0,0.5100597055238958,0.5017908565530881,0.501841053819403
1144.5,0.5100039054308764,0.5017905167799919,0.5018351551997838
1145.0,0.5099481307173722,0.5017912896040194,0.5018300147947676
1145.5,0.5098920082724621,0.5017923069475654,0.5018255128892588
1146.0,0.5098359020405361,0.5017944232829943,0.5018215594914144
1146.5,0.5097792918575021,0.5017964268769247,0.501818032611836
1147.0,0.509722688347668,0.501799515017566,0.5018148515460564
1147.5,0.5096653646690508,0.5018019929692895,0.5018118853933802
1148.0,0.5096080375833306,0.5018055397917743,0.5018090591843946
1148.5,0.509549877972308,0.5018082217400608,0.5018062272256829
1149.0,0.5094917041743983,0.5018119552809318,0.5018033203391676
1149.5,0.5094325618505495,0.5018145140371585,0.5018001849348608
1150.0,0.5093733937373842,0.5018181052177819,0.5017967578108504
1150.5,0.5093129710695093,0.5018198611112783,0.5017928689374717
1151.0,0.509252509912067,0.5018226277279323,0.5017884599074751
1151.5,0.509190772457121,0.5018235162395952,0.5017833478176102
1152.0,0.5091289826423295,0.5018253910714351,0.5017774759819544
1152.5,0.509065667542379,0.5018248139284406,0.5017706435986518
1153.0,0.5090022846586022,0.501825195104287,0.5017627966398116
1153.5,0.508937212891313,0.501822750028077,0.5017537105265358
1154.0,0.5088720561695262,0.5018212312200538,0.5017433302506871
1154.5,0.5088050596739211,0.5018165416150411,0.5017314152889313
1155.0,0.5087379590761655,0.5018127416400956,0.5017179163445992
1155.5,0.5086686631472106,0.5018049480370492,0.5017025723363892
1156.0,0.5085992413187782,0.5017980012664236,0.5016853281349304
1156.5,0.5085275535775893,0.5017869040748992,0.5016658850496727
1157.0,0.5084557155440647,0.5017766048852156,0.5016441854460675
1157.5,0.5083813796483331,0.5017616213885281,0.5016199230869731
1158.0,0.5083068657916002,0.5017473794403833,0.5015930400259682
1158.5,0.5082294831051619,0.5017275944387886,0.5015631812248605
1159.0,0.5081518906093015,0.5017084847972001,0.5015302817482021
1159.5,0.5080712409056666,0.5016834001111434,0.5014939587590691
1160.0,0.5079903452213412,0.5016589145269635,0.501454140005912
1160.5,0.5079059982881908,0.5016275412939241,0.5014103980848813
1161.0,0.5078213634919241,0.5015966775905311,0.5013626568790391
1161.5,0.5077329844878331,0.5015582499018687,0.501310457459347
1162.0,0.5076442695654627,0.5015202277778462,0.5012537076985176
1162.5,0.5075513983812733,0.501473687033396,0.5011919067634389
1163.0,0.5074581355388297,0.5014274299620524,0.5011249531257458
1163.5,0.5073601716591476,0.5013713894906616,0.5010523031672297
1164.0,0.5072617507881992,0.5013154884147428,0.5009738398166429
1164.5,0.5071582905589769,0.5012490216886923,0.5008889592073262
1165.0,0.5070542979079539,0.5011825265154244,0.5007975242422018
1165.5,0.5069448260908297,0.5011044462947873,0.5006988863737881
1166.0,0.5068347342177303,0.5010261412971226,0.5005928930897757
1166.5,0.5067183063674404,0.5009342573270906,0.5004788484000388
1167.0,0.5066011539411323,0.5008419128205218,0.5003565690192464
1167.5,0.5064775751264725,0.5007357865721748,0.5002252984501083
1168.0,0.5063531526700927,0.5006289300673459,0.5000848237520754
1168.5,0.5062211903290864,0.5005056980745316,0.49993435392168706
1169.0,0.506088240797613,0.5003814089206546,0.4997736472952723
1169.5,0.5059471887146162,0.5002394378871592,0.49960183493344
1170.0,0.5058049817628821,0.5000960264296472,0.4994186307712976
1170.5,0.5056537038961361,0.4999326785977187,0.49922310902867395
1171.0,0.5055010713521171,0.4997674320222951,0.49901493915354067
1171.5,0.5053387516972989,0.49958081764825485,0.4987931907790722
1172.0,0.505174843381804,0.4993917663764215,0.4985574787756128
1172.5,0.5050003751466153,0.49917931619565065,0.4983068253098803
1173.0,0.5048240409768429,0.49896378982424655,0.49804078446078553
1173.5,0.5046362724069163,0.49872282956099445,0.49775839854247583
1174.0,0.5044463100553498,0.4984780356558128,0.49745915741995544
1174.5,0.5042436230657951,0.4982048012603023,0.49714193112342825
1175.0,0.5040383495987684,0.4979268242501867,0.4968061100808169
1175.5,0.5038194749019299,0.4976183669005411,0.496450789105087
1176.0,0.5035975493735615,0.4973040905282056,0.4960752650360779
1176.5,0.5033610958673043,0.4969571767831434,0.49567845721007636
1177.0,0.5031210402248852,0.4966031644328343,0.495259547662274
1177.5,0.5028652128851261,0.49621361692993615,0.494817521449891
1178.0,0.5026051253828159,0.4958154418583945,0.49435139200526856
1178.5,0.5023286872054221,0.4953803874293668,0.493860175332188
1179.0,0.5020472140094291,0.4949349034647567,0.4933427211151163
1179.5,0.5017477416241294,0.494448696402028,0.49272441046307064
1180.0,0.5014422990473035,0.49394988320108785,0.49199541119017326
1180.5,0.5011177693267281,0.4934078132571486,0.491399405539196
1181.0,0.5007861511614182,0.4928505327373204,0.4909490430919768
1181.5,0.5004356658170642,0.4922505185484973,0.4905935618731493
1182.0,0.5000767818528405,0.49163224084766677,0.49034074385265947
1182.5,0.4996981514997966,0.49096918375052623,0.49016044366966405
1183.0,0.49930955785821857,0.4902842154733421,0.4900577182538279
1183.5,0.49890201831000125,0.4895563476465899,0.4900130411839739
1184.0,0.4984826785626159,0.4888022847607446,0.49002970232599335
1184.5,0.49804041056626774,0.4879960244627694,0.490093593004645
1185.0,0.4975840259624329,0.4871581646468262,0.49020670632769325
1185.5,0.4971106754088887,0.48628205080675035,0.490357615668585
1186.0,0.49662063582239474,0.48536833469731216,0.490547230604867
1186.5,0.49610945735022993,0.48440662134196716,0.4907651901361355
1187.0,0.49557831449359974,0.4833996602208407,0.4910114443965577
1187.5,0.4950280363312788,0.48234939355010253,0.4912757572534332
1188.0,0.4944538784232568,0.48124473791139005,0.49155720721206747
1188.5,0.4938616631148351,0.4800993050976789,0.4918450590225132
1189.0,0.4932407849407026,0.4788883141450699,0.4921375503555226
1189.5,0.4907930856140744,0.473409367367096,0.49242300046290466
1190.0,0.4881936686816301,0.46757728553874883,0.49257420034397714
1190.5,0.4916840015402646,0.4759787519994981,0.492743579922723
1191.0,0.49527389414167045,0.4846143427776725,0.4929304343380523
1191.5,0.49740692662795694,0.4898466172362413,0.49313572129392785
1192.0,0.4995861902623341,0.4951883932990701,0.4933586959496356
1192.5,0.5008862563968373,0.4984768941463834,0.4936003405656989
1193.0,0.5022088102328733,0.5018194161619167,0.4938599544811804
1193.5,0.5029594274714927,0.5038267592959884,0.49413856262645983
1194.0,0.503720742471508,0.5058605792493328,0.4944354785049595
1194.5,0.5040770290938899,0.5069493041649807,0.4947517480362332
1195.0,0.504437577133404,0.5080494732565674,0.4950869128686541
1195.5,0.5044863769437858,0.5084225580295858,0.4954419457430361
1196.0,0.5045356708511308,0.5087982920377652,0.49581623696104876
1196.5,0.5043233016376878,0.5085640031166914,0.49621050425561164
1197.0,0.5041091113522375,0.5083269622886427,0.4966243860892817
1197.5,0.5036582229138334,0.5075382527010582,0.4970578737854748
1198.0,0.5032040809947678,0.5067434531628742,0.49751057884760747
1198.5,0.5025214570316602,0.5054161959958097,0.4979808976513633
1199.0,0.5018347437859002,0.5040809051750733,0.4984684068305011
1199.5,0.5009155134289341,0.5022037361680984,0.49896796690942347
1200.0,0.5000287526921054,0.49315742258273093,0.4995490593094518
1200.5,0.5002293350977437,0.4933918471566798,0.5001999812059422
1201.0,0.5004295841491293,0.4936253457974861,0.5006802288827491
1201.5,0.500838920315371,0.4939847620112289,0.5009915701440926
1202.0,0.5012464033522928,0.49434233680519113,0.5011979984031149
1202.5,0.5018591962668791,0.4948235463847922,0.5013029814014999
1203.0,0.5024674348802687,0.4953012834949925,0.5013452990817953
1203.5,0.5032731638834509,0.4958979242893661,0.5013275325582525
1204.0,0.50407049416353,0.4964887691063515,0.5012747672975273
1204.5,0.5050499265871096,0.49718920226994945,0.5011887866025057
1205.0,0.5060160724203635,0.4978808839392122,0.5010869768508879
1205.5,0.5071357843006179,0.4986648752581956,0.5009703854857529
1206.0,0.5082365095893752,0.49943666765672856,0.5008518632780631
1206.5,0.5094414050308327,0.5002708567053853,0.5007318647053961
1207.0,0.5106212768061369,0.5010891952311697,0.5006205672624021
1207.5,0.5118101305172543,0.501912282067106,0.5005178615243582
1208.0,0.5129689551380594,0.5027164916050979,0.5004323443023952
1208.5,0.513960687855385,0.5034188105951757,0.5003633503353297
1209.0,0.5149217597489241,0.5041018745339252,0.5003186256248794
1209.5,0.5153614635150838,0.5044684760985607,0.5002970184283663
1210.0,0.515784198742951,0.5048241205575388,0.5003059563600599
1210.5,0.514976001135323,0.5044335410060987,0.50046230317255
1211.0,0.5142043193091436,0.5040644033653657,0.500604330877611
1211.5,0.5132935573301336,0.5036103557615418,0.500732232012926
1212.0,0.5124205100754133,0.5031784810558834,0.5008439458056851
1212.5,0.5116343313037909,0.5027985529130655,0.500939880601793
1213.0,0.5108775120106949,0.5024357418921842,0.5010182370858566
1213.5,0.5101938627063496,0.502116585369899,0.501079648190565
1214.0,0.5095333169514873,0.5018107616808968,0.5011226027828735
1214.5,0.5089360526032108,0.5015426079808379,0.5011479453029694
1215.0,0.5083570974442005,0.5012848880442711,0.5011545063614936
1215.5,0.5078303029550665,0.5010581072816566,0.5011433461727399
1216.0,0.5073181875838145,0.5008395663762216,0.501113738544974
1216.5,0.5068547322475903,0.5006498491257577,0.501066913766439
1217.0,0.506403038001228,0.5004666090753278,0.5010027567458515
1217.5,0.5059945821897992,0.5003089136593488,0.5009226259035038
1218.0,0.5055955832954679,0.5001563045652455,0.5008274229048411
1218.5,0.5052317180954812,0.5000243359521008,0.5007185463453488
1219.0,0.5048755502290491,0.49989639260892177,0.5005986491401571
1219.5,0.5045506660986224,0.4997867625952285,0.5004690053191581
1220.0,0.504232065163641,0.49968030600919844,0.5003356915708972
1220.5,0.5039422872332288,0.49959067700440835,0.5001995148960462
1221.0,0.503657638785169,0.49950352729978814,0.5000733436382826
1221.5,0.5033984280048512,0.49943115939824845,0.4999567472488991
1222.0,0.5031434204544325,0.49936071441845,0.49985098708150516
1222.5,0.5029104199377991,0.4993029780097561,0.4997555235528062
1223.0,0.5026808820164798,0.49924672055036046,0.49966926893083574
1223.5,0.5024707719234739,0.49920161410173536,0.499591795563227
1224.0,0.5022635244187785,0.4991576277863751,0.49952218706247803
1224.5,0.5020727101556405,0.4991229833165417,0.49946010404017144
1225.0,0.501884278584024,0.4990891728935262,0.4994047564630896
1225.5,0.5017115202357685,0.49906424855757714,0.49935587078300997
1226.0,0.5015407395117097,0.4990399174861285,0.4993127909469715
1226.5,0.5013835205685725,0.4990231981994484,0.4992752935692917
1227.0,0.5012279511628561,0.49900687800200594,0.4992427750777044
1227.5,0.5010846269694088,0.4989973767049666,0.499215052516883
1228.0,0.5009426805496168,0.4989881144171808,0.4991915928476557
1228.5,0.5008116790450462,0.49898488798253565,0.49917224646949304
1229.0,0.5006818304697966,0.49898176887695544,0.4991565756005014
1229.5,0.5005613368452273,0.49898372711436256,0.49914445508046945
1230.0,0.5004418132495199,0.4989856863868975,0.4991354961971372
1230.5,0.500330598219283,0.49899209370722464,0.49912959299724763
1231.0,0.5002202013269814,0.49899841453231814,0.499126390548847
1231.5,0.5001173270311116,0.4990087118197786,0.4991258001404988
1232.0,0.5000151433394346,0.499018849816156,0.49912750924990457
1232.5,0.49991946804717696,0.499032354439121,0.49913144239583396
1233.0,0.49982437775258415,0.49904564023784725,0.49913732871342537
1233.5,0.499734894213536,0.4990617509801039,0.4991451030850921
1234.0,0.49964590809104703,0.4990775942645408,0.499154526504656
1234.5,0.49956213564674057,0.49909602881807147,0.4991655421235074
1235.0,0.49947878566250187,0.49911415490859146,0.49917794609651406
1235.5,0.49940001411536755,0.49913449190298054,0.49919168936095704
1236.0,0.4993216019445009,0.4991544866022529,0.49920657981179944
1236.5,0.4992472956865104,0.49917641037593324,0.49922257144010657
1237.0,0.4991732950831468,0.4991979636748435,0.4992394973163518
1237.5,0.49910281564183984,0.49922109622784416,0.4992573161354016
1238.0,0.4990325965866212,0.49924383522836596,0.4992758774760703
1238.5,0.49896546068990844,0.49926789252606085,0.49929514308939543
1239.0,0.4988985465119016,0.499291537173865,0.49931497853750006
1239.5,0.4988343088046739,0.4993162581113542,0.49933534774024757
1240.0,0.498770259673836,0.49934055063008875,0.4993561347525411
1240.5,0.4987084524364941,0.49936566052112313,0.4993773046101746
1241.0,0.4986468053795815,0.499390329081507,0.4993987538349917
1241.5,0.49858710123263644,0.4994156382049056,0.49942044854583817
1242.0,0.49852753253332155,0.4994404952866738,0.49944229483348396
1242.5,0.49846956219021776,0.4994657885036411,0.4994642590200237
1243.0,0.49841170574919297,0.4994906208806581,0.4994862588524334
1243.5,0.49835513461381187,0.4995157040280542,0.49950826074203597
1244.0,0.49829865845287014,0.4995403191051036,0.49953019264699866
1244.5,0.4982431756836886,0.49956501237197914,0.4995520197535191
1245.0,0.49818777107938883,0.49958923160327207,0.49957367481716863
1245.5,0.4981332456516168,0.4996134640540585,0.49959512131810013
1246.0,0.4980787831722348,0.4996372174512659,0.49961629915552036
1246.5,0.49802469993708337,0.49966068546030196,0.4996371712207236
1247.0,0.4979706660787386,0.49968367037644507,0.49965768277893696
1247.5,0.497916824446351,0.4997062608037467,0.49967779397471446
1248.0,0.49786301961469215,0.49972836468418513,0.49969745638913865
1248.5,0.4978091484658153,0.49974992163661364,0.4997166289798425
1249.0,0.4977553023901569,0.4997709890846116,0.49973526802726204
1249.5,0.4977011292379424,0.4997913558056103,0.4997533295543128
1250.0,0.49764697003599767,0.499811230413262,0.499770774068834
1250.5,0.49759221786909136,0.499830247370851,0.49978755483702403
1251.0,0.49753746889339157,0.4998487698090771,0.49980363674600903
1251.5,0.49748191746442244,0.49986631181692925,0.4998189704306858
1252.0,0.4974263586875379,0.49988335701514736,0.49983352366939954
1252.5,0.4973697439929305,0.49989927234988624,0.4998472432473534
1253.0,0.49731311139194456,0.4999146885556126,0.4998601001723206
1253.5,0.4972552112464083,0.49992885078741517,0.4998720378795278
1254.0,0.4971972825150352,0.499942511480096,0.49988303018150365
1254.5,0.4971377926260462,0.49995474441393184,0.4998930168464516
1255.0,0.49707826311634634,0.4999664731659201,0.4999019741770601
1255.5,0.49701685056964323,0.4999765832365355,0.49990983724317095
1256.0,0.49695538680263035,0.4999861861231978,0.499916582917449
1256.5,0.4968918553594839,0.49999406251181266,0.4999221422363183
1257.0,0.4968282604990071,0.5000014283352395,0.49992649650006254
1257.5,0.49676222357744854,0.5000068449021091,0.4999295713009951
1258.0,0.49669611006230724,0.5000117469121858,0.4999313489599135
1258.5,0.49662735778804235,0.5000145845106809,0.4999317511829234
1259.0,0.49655851480859486,0.5000169029770054,0.4999307620126756
1259.5,0.49648668293292725,0.5000169489251295,0.49992829632558494
1260.0,0.4964147449027957,0.5000164703383166,0.49992433970449385
1260.5,0.49633950238102553,0.5000135320305328,0.4999188018684418
1261.0,0.49626413676614867,0.5000100628658017,0.4999116698896962
1261.5,0.496185179660904,0.5000039640805338,0.4999028469059179
1262.0,0.4961060808579863,0.49999732709012673,0.4998923207404121
1262.5,0.4960229954616647,0.4999878250862725,0.49987998760819274
1263.0,0.49593974767052273,0.4999777762445817,0.4998658363722361
1263.5,0.49585218003872256,0.49996466444401244,0.49984975740216864
1264.0,0.4957644270586456,0.49995099578920743,0.4998317400755855
1264.5,0.4956719998630647,0.49993405341656194,0.49981166556075557
1265.0,0.4955793617785977,0.49991654258927093,0.4997895243094319
1265.5,0.49548160532519303,0.49989549289138,0.49976519030845773
1266.0,0.4953836093039334,0.499873861220577,0.4997386551866995
1266.5,0.49528011636987296,0.49984846524755805,0.4997097843938478
1267.0,0.4951763518400554,0.49982247173804134,0.49967856910034336
1267.5,0.49506659609825343,0.4997924183674836,0.4996448647042404
1268.0,0.49495653263848194,0.49976174940003193,0.499608663552353
1268.5,0.4948401379690747,0.4997268184525462,0.49957000208087504
1269.0,0.494723395335129,0.4996912513328432,0.49952888226210124
1269.5,0.49459970379335866,0.49965105190060777,0.49948550893731214
1270.0,0.4944756184981773,0.4996101923470685,0.4994399049493002
1270.5,0.49434413922033976,0.4995644346854977,0.49939244819343237
1271.0,0.49421221483504607,0.4995179895659952,0.49934319075516365
1271.5,0.4940723206295622,0.49946630132625014,0.4992925875972749
1272.0,0.493931923157264,0.4994138941533257,0.4992407223301137
1272.5,0.49378295418658713,0.49935588318003965,0.49918813082021113
1273.0,0.493633416086196,0.4992971171156904,0.4991349313845721
1273.5,0.4934748152882849,0.4992324534686333,0.49908169931402996
1274.0,0.4933155713490044,0.49916699362032935,0.4990285860105071
1274.5,0.493146454462168,0.49909514914869657,0.49897596633339
1275.0,0.4929766097533002,0.4990224608869327,0.4989240100077271
1275.5,0.49279629072256553,0.4989430274555644,0.4988730595533098
1276.0,0.4926151482151411,0.4988626959818262,0.4988232984691998
1276.5,0.49242280779880876,0.4987751847541554,0.4987750706884347
1277.0,0.49222953529150265,0.4986867133658471,0.4987285691792066
1277.5,0.49202420133706654,0.49859054285755094,0.49868412752041497
1278.0,0.49181781126746743,0.4984933407203224,0.4986419450568799
